date,corridor,rate,log_return,rolling_vol_5,rolling_vol_20,abs_return,max_shock_5,garch_volatility,vol_percentile,fx_stress_regime,fx_regime_num,fx_slippage_bps,fx_risk_score
22-04-2022,USD_EUR,1.079,-0.004530962,0.004132725,0.028148723,0.004530962,0.006282937,2.751820963,0.899757869,HIGH,2,26.99,90
25-04-2022,USD_EUR,1.0703,-0.008095703,0.005403378,0.028036626,0.008095703,0.008095703,2.719142684,0.888135593,HIGH,2,26.64,89
26-04-2022,USD_EUR,1.0661,-0.003931853,0.005368189,0.027988868,0.003931853,0.008095703,2.688907722,0.876997579,HIGH,2,26.31,88
27-04-2022,USD_EUR,1.0549,-0.010561154,0.003541714,0.028037159,0.010561154,0.010561154,2.656901364,0.86440678,HIGH,2,25.93,86
28-04-2022,USD_EUR,1.05,-0.004655812,0.002863904,0.027613705,0.004655812,0.010561154,2.629668723,0.852300242,HIGH,2,25.57,85
29-04-2022,USD_EUR,1.0537,0.003517615,0.005338418,0.027360085,0.003517615,0.010561154,2.598788048,0.839709443,HIGH,2,25.19,84
01-05-2022,USD_EUR,1.1335,0.073002411,0.034756685,0.030323212,0.073002411,0.073002411,2.567923677,0.824697337,HIGH,2,24.74,82
04-05-2022,USD_EUR,1.0921,-0.037207743,0.041058615,0.031515851,0.037207743,0.073002411,2.773949169,0.90653753,HIGH,2,27.2,91
05-05-2022,USD_EUR,1.0507,-0.03864584,0.04538209,0.031284529,0.03864584,0.073002411,2.799106302,0.914285714,HIGH,2,27.43,91
07-05-2022,USD_EUR,1.0254,-0.024373828,0.046640428,0.031643533,0.024373828,0.073002411,2.827954653,0.920096852,HIGH,2,27.6,92
08-05-2022,USD_EUR,1.017,-0.008225663,0.046415688,0.031431139,0.008225663,0.073002411,2.818333156,0.917675545,HIGH,2,27.53,92
09-05-2022,USD_EUR,1.003,-0.013861608,0.013598069,0.031101366,0.013861608,0.03864584,2.786708133,0.910411622,HIGH,2,27.31,91
10-05-2022,USD_EUR,0.9866,-0.016486099,0.011778715,0.031274051,0.016486099,0.03864584,2.760884684,0.9031477,HIGH,2,27.09,90
12-05-2022,USD_EUR,1.0494,0.061709162,0.035119065,0.026583987,0.061709162,0.061709162,2.73893328,0.894915254,HIGH,2,26.85,89
13-05-2022,USD_EUR,1.041,-0.008036783,0.033009892,0.026593637,0.008036783,0.061709162,2.866954962,0.931719128,HIGH,2,27.95,93
16-05-2022,USD_EUR,1.042,0.000960154,0.032478907,0.026590489,0.000960154,0.061709162,2.834479645,0.92251816,HIGH,2,27.68,92
17-05-2022,USD_EUR,1.0532,0.010691205,0.030751434,0.026736623,0.010691205,0.061709162,2.799800603,0.914769976,HIGH,2,27.44,91
18-05-2022,USD_EUR,1.0494,-0.003614576,0.028457404,0.026739254,0.003614576,0.061709162,2.770440653,0.905084746,HIGH,2,27.15,91
19-05-2022,USD_EUR,1.0587,0.008823168,0.007986824,0.026783596,0.008823168,0.010691205,2.737175422,0.893946731,HIGH,2,26.82,89
20-05-2022,USD_EUR,1.0559,-0.002648257,0.006571835,0.026785286,0.002648257,0.010691205,2.707207397,0.884261501,HIGH,2,26.53,88
23-05-2022,USD_EUR,1.0668,0.010270029,0.007194603,0.02689581,0.010270029,0.010691205,2.674568264,0.871670702,HIGH,2,26.15,87
24-05-2022,USD_EUR,1.0744,0.007098853,0.006602257,0.026886599,0.007098853,0.010270029,2.646785276,0.859564165,HIGH,2,25.79,86
25-05-2022,USD_EUR,1.0658,-0.008036675,0.008019083,0.026935352,0.008036675,0.010270029,2.616955157,0.846489104,HIGH,2,25.39,85
26-05-2022,USD_EUR,1.0725,0.006266681,0.007635381,0.026851246,0.006266681,0.010270029,2.588216037,0.833414044,HIGH,2,25,83
27-05-2022,USD_EUR,1.0709,-0.001492955,0.007452518,0.026826555,0.001492955,0.010270029,2.55874399,0.818401937,HIGH,2,24.55,82
30-05-2022,USD_EUR,1.0709,0,0.006195548,0.026820611,0,0.008036675,2.527976423,0.799031477,HIGH,2,23.97,80
31-05-2022,USD_EUR,1.0731,0.00205224,0.005244208,0.020781572,0.00205224,0.008036675,2.497537227,0.778692494,HIGH,2,23.36,78
01-06-2022,USD_EUR,1.1307,0.052285254,0.022806975,0.022530136,0.052285254,0.052285254,2.467728238,0.760774818,HIGH,2,22.82,76
04-06-2022,USD_EUR,1.0913,-0.035467264,0.031375633,0.022239621,0.035467264,0.052285254,2.567146366,0.823244552,HIGH,2,24.7,82
05-06-2022,USD_EUR,1.0572,-0.031745742,0.035250967,0.022753085,0.031745742,0.052285254,2.594073686,0.835835351,HIGH,2,25.08,84
06-06-2022,USD_EUR,1.0699,0.011941282,0.035868155,0.022744993,0.011941282,0.052285254,2.608736872,0.843099274,HIGH,2,25.29,84
07-06-2022,USD_EUR,1.0173,-0.050413127,0.042170016,0.025440585,0.050413127,0.052285254,2.583690277,0.830992736,HIGH,2,24.93,83
09-06-2022,USD_EUR,0.9914,-0.025789252,0.023226031,0.02585321,0.025789252,0.050413127,2.667471494,0.869249395,HIGH,2,26.08,87
10-06-2022,USD_EUR,0.9806,-0.010953456,0.02339248,0.02149983,0.010953456,0.050413127,2.664718977,0.867312349,HIGH,2,26.02,87
12-06-2022,USD_EUR,1.0497,0.068095059,0.044988723,0.02673594,0.068095059,0.068095059,2.637740393,0.856174334,HIGH,2,25.69,86
13-06-2022,USD_EUR,1.0436,-0.005828135,0.044366541,0.026771735,0.005828135,0.068095059,2.808069984,0.915254237,HIGH,2,27.46,92
14-06-2022,USD_EUR,1.0416,-0.001918282,0.036565693,0.026656838,0.001918282,0.068095059,2.77516426,0.907506053,HIGH,2,27.23,91
15-06-2022,USD_EUR,1.0388,-0.002691792,0.033036217,0.026652059,0.002691792,0.068095059,2.741428124,0.895883777,HIGH,2,26.88,90
16-06-2022,USD_EUR,1.0531,0.013671995,0.031028988,0.026763226,0.013671995,0.068095059,2.70831862,0.885230024,HIGH,2,26.56,89
17-06-2022,USD_EUR,1.0473,-0.005522772,0.008081913,0.026784408,0.005522772,0.013671995,2.683593241,0.876029056,HIGH,2,26.28,88
20-06-2022,USD_EUR,1.0473,0,0.007514068,0.026667089,0,0.013671995,2.652332245,0.862953995,HIGH,2,25.89,86
21-06-2022,USD_EUR,1.0548,0.007135752,0.007808193,0.026667675,0.007135752,0.013671995,2.620149351,0.848910412,HIGH,2,25.47,85
22-06-2022,USD_EUR,1.0583,0.003312672,0.00724815,0.026629004,0.003312672,0.013671995,2.590738874,0.833898305,HIGH,2,25.02,83
23-06-2022,USD_EUR,1.0503,-0.007588009,0.006094137,0.026627942,0.007588009,0.007588009,2.559924519,0.81937046,HIGH,2,24.58,82
24-06-2022,USD_EUR,1.0539,0.003421731,0.005551707,0.02664627,0.003421731,0.007588009,2.53172361,0.801452785,HIGH,2,24.04,80
27-06-2022,USD_EUR,1.0601,0.005865674,0.005832476,0.026687787,0.005865674,0.007588009,2.501784473,0.781113801,HIGH,2,23.43,78
28-06-2022,USD_EUR,1.0534,-0.006340215,0.006215135,0.026711401,0.006340215,0.007588009,2.473357486,0.765617433,HIGH,2,22.97,77
29-06-2022,USD_EUR,1.0477,-0.005425743,0.006185914,0.023596066,0.005425743,0.007588009,2.445629952,0.748184019,HIGH,2,22.45,75
30-06-2022,USD_EUR,1.0469,-0.000763869,0.005343974,0.022390941,0.000763869,0.006340215,2.417790542,0.730266344,HIGH,2,21.91,73
01-07-2022,USD_EUR,1.1358,0.081503832,0.037507685,0.028088147,0.081503832,0.081503832,2.388935512,0.711380145,HIGH,2,21.34,71
02-07-2022,USD_EUR,1.1434,0.006669031,0.037460637,0.028030281,0.006669031,0.081503832,2.672236815,0.870702179,HIGH,2,26.12,87
03-07-2022,USD_EUR,1.086,-0.051505058,0.047917533,0.028141297,0.051505058,0.081503832,2.64176494,0.857142857,HIGH,2,25.71,86
04-07-2022,USD_EUR,1.09,0.003676475,0.047541823,0.027298721,0.003676475,0.081503832,2.727138639,0.892009685,HIGH,2,26.76,89
06-07-2022,USD_EUR,1.0697,-0.018799461,0.04902607,0.027590939,0.018799461,0.081503832,2.694504595,0.879903148,HIGH,2,26.4,88
07-07-2022,USD_EUR,1.0159,-0.051603316,0.028451076,0.025970147,0.051603316,0.051603316,2.677368326,0.873123487,HIGH,2,26.19,87
09-07-2022,USD_EUR,0.9942,-0.021591804,0.023657515,0.026340625,0.021591804,0.051603316,2.761185378,0.903631961,HIGH,2,27.11,90
10-07-2022,USD_EUR,0.9785,-0.015917607,0.019851939,0.02651191,0.015917607,0.051603316,2.747597937,0.898789346,HIGH,2,26.96,90
11-07-2022,USD_EUR,0.9997,0.021434447,0.025979096,0.027075531,0.021434447,0.051603316,2.725089562,0.890072639,HIGH,2,26.7,89
12-07-2022,USD_EUR,1.0505,0.049566286,0.039475061,0.029264483,0.049566286,0.051603316,2.711973587,0.886198547,HIGH,2,26.59,89
13-07-2022,USD_EUR,1.0081,-0.04119887,0.036473601,0.030664721,0.04119887,0.049566286,2.785162125,0.909443099,HIGH,2,27.28,91
14-07-2022,USD_EUR,1.0028,-0.005271284,0.034928209,0.030670117,0.005271284,0.049566286,2.823053087,0.919128329,HIGH,2,27.57,92
15-07-2022,USD_EUR,1.0089,0.006064541,0.033507283,0.03065394,0.006064541,0.049566286,2.789670192,0.911380145,HIGH,2,27.34,91
18-07-2022,USD_EUR,1.016,0.007012721,0.032463792,0.030700247,0.007012721,0.049566286,2.757149857,0.901694915,HIGH,2,27.05,90
19-07-2022,USD_EUR,1.0238,0.007647846,0.020838776,0.03074432,0.007647846,0.04119887,2.725637365,0.890556901,HIGH,2,26.72,89
20-07-2022,USD_EUR,1.0217,-0.002053288,0.005927352,0.030724642,0.002053288,0.007647846,2.694996119,0.880387409,HIGH,2,26.41,88
21-07-2022,USD_EUR,1.0197,-0.00195944,0.004915311,0.030675002,0.00195944,0.007647846,2.662404575,0.866343826,HIGH,2,25.99,87
22-07-2022,USD_EUR,1.0225,0.002742143,0.004673977,0.030673703,0.002742143,0.007647846,2.63025334,0.852784504,HIGH,2,25.58,85
25-07-2022,USD_EUR,1.0211,-0.001370131,0.004210917,0.030659708,0.001370131,0.007647846,2.598720953,0.839225182,HIGH,2,25.18,84
26-07-2022,USD_EUR,1.0116,-0.009347242,0.004361213,0.030712047,0.009347242,0.009347242,2.567374738,0.823728814,HIGH,2,24.71,82
27-07-2022,USD_EUR,1.0108,-0.000791139,0.004422223,0.023684573,0.000791139,0.009347242,2.540446861,0.808232446,HIGH,2,24.25,81
28-07-2022,USD_EUR,1.0163,0.005426485,0.005581425,0.023651669,0.005426485,0.009347242,2.509861728,0.786924939,HIGH,2,23.61,79
29-07-2022,USD_EUR,1.0202,0.003830105,0.005765768,0.021137997,0.003830105,0.009347242,2.481079619,0.768523002,HIGH,2,23.06,77
02-08-2022,USD_EUR,1.1416,0.112432101,0.050706006,0.033407614,0.112432101,0.112432101,2.4520078,0.751089588,HIGH,2,22.53,75
03-08-2022,USD_EUR,1.0881,-0.047997731,0.059005561,0.034979763,0.047997731,0.112432101,2.975741156,0.952058111,HIGH,2,28.56,95
04-08-2022,USD_EUR,1.0874,-0.00064353,0.058995984,0.032742093,0.00064353,0.112432101,3.030230689,0.957869249,HIGH,2,28.74,96
06-08-2022,USD_EUR,1.074,-0.01239953,0.060215676,0.032435884,0.01239953,0.112432101,2.992825752,0.953995157,HIGH,2,28.62,95
07-08-2022,USD_EUR,1.0178,-0.053746561,0.067056889,0.03467555,0.053746561,0.112432101,2.962056106,0.949152542,HIGH,2,28.47,95
08-08-2022,USD_EUR,1.0207,0.002845231,0.026685788,0.034374151,0.002845231,0.053746561,3.039951519,0.958837772,HIGH,2,28.77,96
09-08-2022,USD_EUR,0.9956,-0.024898375,0.022870682,0.032839906,0.024898375,0.053746561,3.00271491,0.954479419,HIGH,2,28.63,95
11-08-2022,USD_EUR,1.0089,0.013270337,0.026094537,0.031717095,0.013270337,0.053746561,2.990258018,0.953510896,HIGH,2,28.61,95
12-08-2022,USD_EUR,1.0552,0.044869694,0.0375624,0.03322121,0.044869694,0.053746561,2.960420904,0.948668281,HIGH,2,28.46,95
15-08-2022,USD_EUR,1.0186,-0.035301187,0.031872661,0.034262039,0.035301187,0.044869694,3.0041801,0.955447942,HIGH,2,28.66,96
16-08-2022,USD_EUR,1.0174,-0.001178782,0.031838602,0.034228761,0.001178782,0.044869694,3.016311916,0.956900726,HIGH,2,28.71,96
17-08-2022,USD_EUR,1.0164,-0.000983381,0.028950029,0.034182555,0.000983381,0.044869694,2.97913731,0.952542373,HIGH,2,28.58,95
18-08-2022,USD_EUR,1.0114,-0.004931463,0.028657085,0.034196103,0.004931463,0.044869694,2.942458582,0.947699758,HIGH,2,28.43,95
19-08-2022,USD_EUR,1.0039,-0.007443095,0.014417749,0.034230332,0.007443095,0.035301187,2.907235124,0.940920097,HIGH,2,28.23,94
22-08-2022,USD_EUR,0.9936,-0.010312983,0.004029008,0.03428405,0.010312983,0.010312983,2.873787735,0.934140436,HIGH,2,28.02,93
23-08-2022,USD_EUR,0.9976,0.004017683,0.005611048,0.034305736,0.004017683,0.010312983,2.842947103,0.923970944,HIGH,2,27.72,92
24-08-2022,USD_EUR,0.9967,-0.000902572,0.005621766,0.034251644,0.000902572,0.010312983,2.808790616,0.915738499,HIGH,2,27.47,92
25-08-2022,USD_EUR,0.9959,-0.000802971,0.005737059,0.034251645,0.000802971,0.010312983,2.774463659,0.907021792,HIGH,2,27.21,91
26-08-2022,USD_EUR,0.9998,0.003908408,0.005828483,0.034238934,0.003908408,0.010312983,2.740606512,0.895399516,HIGH,2,26.86,90
29-08-2022,USD_EUR,1,0.00020002,0.002483551,0.034222612,0.00020002,0.004017683,2.707858782,0.884745763,HIGH,2,26.54,88
30-08-2022,USD_EUR,1.0018,0.001798382,0.002029724,0.021498556,0.001798382,0.003908408,2.674902629,0.872154964,HIGH,2,26.16,87
31-08-2022,USD_EUR,1.0065,0.004680584,0.002342834,0.01926149,0.004680584,0.004680584,2.642549001,0.85811138,HIGH,2,25.74,86
02-09-2022,USD_EUR,1.1435,0.127614768,0.055915157,0.03517739,0.127614768,0.127614768,2.611493825,0.844552058,HIGH,2,25.34,84
03-09-2022,USD_EUR,1.1069,-0.032530419,0.061842105,0.035907051,0.032530419,0.127614768,3.240756528,0.97094431,HIGH,2,29.13,97
05-09-2022,USD_EUR,1.0559,-0.047169832,0.068924165,0.035400939,0.047169832,0.127614768,3.239262837,0.969975787,HIGH,2,29.1,97
06-09-2022,USD_EUR,1.0656,0.009144537,0.068760316,0.03543838,0.009144537,0.127614768,3.28009,0.97433414,HIGH,2,29.23,97
08-09-2022,USD_EUR,1.0226,-0.041189617,0.072970182,0.036270341,0.041189617,0.127614768,3.24229114,0.971428571,HIGH,2,29.14,97
09-09-2022,USD_EUR,1.0046,-0.017758951,0.022497427,0.036396487,0.017758951,0.047169832,3.263938887,0.973365617,HIGH,2,29.2,97
11-09-2022,USD_EUR,1.0037,-0.00089628,0.024523819,0.034817283,0.00089628,0.047169832,3.23484813,0.969491525,HIGH,2,29.08,97
12-09-2022,USD_EUR,1.055,0.049847595,0.033841646,0.035787953,0.049847595,0.049847595,3.194649841,0.967070218,HIGH,2,29.01,97
13-09-2022,USD_EUR,0.9997,-0.053840812,0.040562681,0.037890742,0.053840812,0.053840812,3.246654226,0.971912833,HIGH,2,29.16,97
14-09-2022,USD_EUR,0.9993,-0.0004002,0.03739556,0.037890881,0.0004002,0.053840812,3.311321576,0.976271186,HIGH,2,29.29,98
15-09-2022,USD_EUR,0.9991,-0.00020016,0.036669441,0.037878815,0.00020016,0.053840812,3.270054687,0.973849879,HIGH,2,29.22,97
16-09-2022,USD_EUR,1.0013,0.002199561,0.036699822,0.037848643,0.002199561,0.053840812,3.229346949,0.969007264,HIGH,2,29.07,97
19-09-2022,USD_EUR,1.0003,-0.000999201,0.024176191,0.037773978,0.000999201,0.053840812,3.189373355,0.966585956,HIGH,2,29,97
20-09-2022,USD_EUR,0.9994,-0.000900135,0.00130661,0.037764755,0.000900135,0.002199561,3.149805076,0.96464891,HIGH,2,28.94,96
21-09-2022,USD_EUR,0.988,-0.011472401,0.00530181,0.037853234,0.011472401,0.011472401,3.110772241,0.963196126,HIGH,2,28.9,96
22-09-2022,USD_EUR,0.9841,-0.00395518,0.00519949,0.037861394,0.00395518,0.011472401,3.077299438,0.960774818,HIGH,2,28.82,96
23-09-2022,USD_EUR,0.9719,-0.012474599,0.005635992,0.037935964,0.012474599,0.012474599,3.039838763,0.958353511,HIGH,2,28.75,96
26-09-2022,USD_EUR,0.9623,-0.009926666,0.005055621,0.037980826,0.009926666,0.012474599,3.008400569,0.956416465,HIGH,2,28.69,96
27-09-2022,USD_EUR,0.9616,-0.000727689,0.005114245,0.037972004,0.000727689,0.012474599,2.975193943,0.95157385,HIGH,2,28.55,95
28-09-2022,USD_EUR,0.9681,0.006736824,0.007630686,0.037993958,0.006736824,0.012474599,2.938552049,0.947215496,HIGH,2,28.42,95
29-09-2022,USD_EUR,0.9774,0.009560597,0.009774197,0.023029838,0.009560597,0.012474599,2.904240595,0.939951574,HIGH,2,28.2,94
30-09-2022,USD_EUR,0.9783,0.000920387,0.007551314,0.022347479,0.000920387,0.009926666,2.87231777,0.933171913,HIGH,2,28,93
01-10-2022,USD_EUR,1.1328,0.146631351,0.063869392,0.039256303,0.146631351,0.146631351,2.837110985,0.923002421,HIGH,2,27.69,92
02-10-2022,USD_EUR,1.1487,0.013938424,0.062271552,0.039307089,0.013938424,0.146631351,3.596077081,0.993220339,HIGH,2,29.8,99
03-10-2022,USD_EUR,1.1007,-0.042684527,0.071263027,0.039398367,0.042684527,0.146631351,3.557387492,0.989346247,HIGH,2,29.68,99
05-10-2022,USD_EUR,1.0531,-0.044208146,0.078037254,0.040581988,0.044208146,0.146631351,3.57349796,0.990799031,HIGH,2,29.72,99
06-10-2022,USD_EUR,1.0521,-0.000950029,0.07812557,0.040582217,0.000950029,0.146631351,3.593474755,0.992736077,HIGH,2,29.78,99
08-10-2022,USD_EUR,1.0337,-0.017643568,0.025527461,0.039207961,0.017643568,0.044208146,3.548394717,0.987893462,HIGH,2,29.64,99
10-10-2022,USD_EUR,0.9785,-0.054879091,0.022118046,0.039282198,0.054879091,0.054879091,3.51437295,0.985472155,HIGH,2,29.56,99
11-10-2022,USD_EUR,1.0176,0.039181406,0.037353123,0.040301664,0.039181406,0.054879091,3.5713601,0.99031477,HIGH,2,29.71,99
13-10-2022,USD_EUR,0.978,-0.039692523,0.03653721,0.041313563,0.039692523,0.054879091,3.577592884,0.991767554,HIGH,2,29.75,99
14-10-2022,USD_EUR,0.9739,-0.004201041,0.036257049,0.041311716,0.004201041,0.054879091,3.584981889,0.992251816,HIGH,2,29.77,99
17-10-2022,USD_EUR,0.9843,0.0106221,0.037991038,0.041399098,0.0106221,0.054879091,3.540575719,0.987409201,HIGH,2,29.62,99
18-10-2022,USD_EUR,0.9842,-0.0001016,0.028435979,0.041399388,0.0001016,0.039692523,3.499992547,0.984503632,HIGH,2,29.54,98
19-10-2022,USD_EUR,0.978,-0.006319458,0.018913095,0.041345252,0.006319458,0.039692523,3.456151477,0.981598063,HIGH,2,29.45,98
20-10-2022,USD_EUR,0.9823,0.004387091,0.006815807,0.041350731,0.004387091,0.0106221,3.414287595,0.980145278,HIGH,2,29.4,98
21-10-2022,USD_EUR,0.9855,0.003252366,0.006216105,0.041252274,0.003252366,0.0106221,3.372285706,0.978692494,HIGH,2,29.36,98
24-10-2022,USD_EUR,0.9874,0.001926099,0.004227961,0.041176723,0.001926099,0.006319458,3.330556833,0.977239709,HIGH,2,29.32,98
25-10-2022,USD_EUR,0.9959,0.008571625,0.005454606,0.041205264,0.008571625,0.008571625,3.289154936,0.975302663,HIGH,2,29.26,98
26-10-2022,USD_EUR,1.0068,0.010885412,0.003776145,0.041242102,0.010885412,0.010885412,3.250855184,0.972397094,HIGH,2,29.17,97
27-10-2022,USD_EUR,0.9985,-0.00827811,0.007437522,0.041261963,0.00827811,0.010885412,3.214764395,0.968038741,HIGH,2,29.04,97
28-10-2022,USD_EUR,0.9934,-0.00512075,0.008331781,0.041285205,0.00512075,0.010885412,3.1773593,0.965617433,HIGH,2,28.97,97
31-10-2022,USD_EUR,0.9885,-0.00494476,0.008816417,0.02293239,0.00494476,0.010885412,3.138904888,0.964164649,HIGH,2,28.92,96
01-11-2022,USD_EUR,1.1363,0.139344006,0.063591806,0.039826535,0.139344006,0.139344006,3.100922117,0.962711864,HIGH,2,28.88,96
02-11-2022,USD_EUR,1.1404,0.003601708,0.064116667,0.038573938,0.003601708,0.139344006,3.737031309,1,HIGH,2,30,100
03-11-2022,USD_EUR,1.0937,-0.041812635,0.069946467,0.038427092,0.041812635,0.139344006,3.690392873,0.997578692,HIGH,2,29.93,100
04-11-2022,USD_EUR,1.0875,-0.005684959,0.069993962,0.038460091,0.005684959,0.139344006,3.700199039,0.999031477,HIGH,2,29.97,100
05-11-2022,USD_EUR,1.0537,-0.031573704,0.07312874,0.038950977,0.031573704,0.139344006,3.654688108,0.996125908,HIGH,2,29.88,100
07-11-2022,USD_EUR,1.0088,-0.043546274,0.021527942,0.038170544,0.043546274,0.043546274,3.64122759,0.995157385,HIGH,2,29.85,100
08-11-2022,USD_EUR,1.0338,0.024479828,0.028925986,0.037543606,0.024479828,0.043546274,3.657227947,0.996610169,HIGH,2,29.9,100
10-11-2022,USD_EUR,0.9757,-0.057841451,0.032648087,0.038772791,0.057841451,0.057841451,3.630799392,0.994673123,HIGH,2,29.84,99
11-11-2022,USD_EUR,1.0176,0.04204703,0.043941195,0.039879758,0.04204703,0.057841451,3.693750552,0.998547215,HIGH,2,29.96,100
14-11-2022,USD_EUR,1.0337,0.015697685,0.0441081,0.039952293,0.015697685,0.057841451,3.704087777,0.999515738,HIGH,2,29.99,100
15-11-2022,USD_EUR,1.0372,0.003380176,0.038133093,0.039948182,0.003380176,0.057841451,3.665428017,0.997094431,HIGH,2,29.91,100
16-11-2022,USD_EUR,1.0395,0.002215054,0.036641127,0.039893181,0.002215054,0.057841451,3.619715934,0.994188862,HIGH,2,29.83,99
17-11-2022,USD_EUR,1.0341,-0.005208345,0.018587445,0.039933924,0.005208345,0.04204703,3.5744123,0.991283293,HIGH,2,29.74,99
18-11-2022,USD_EUR,1.0349,0.00077332,0.007642587,0.03993554,0.00077332,0.015697685,3.530468287,0.986440678,HIGH,2,29.59,99
21-11-2022,USD_EUR,1.0238,-0.010783609,0.005954435,0.040045213,0.010783609,0.010783609,3.486233254,0.983050847,HIGH,2,29.49,98
22-11-2022,USD_EUR,1.0276,0.003704791,0.00602805,0.04001674,0.003704791,0.010783609,3.446565817,0.981113801,HIGH,2,29.43,98
23-11-2022,USD_EUR,1.0364,0.008527183,0.007560843,0.039991303,0.008527183,0.010783609,3.403926876,0.979661017,HIGH,2,29.39,98
24-11-2022,USD_EUR,1.0364,0,0.007112232,0.039928121,0,0.010783609,3.363945711,0.978208232,HIGH,2,29.35,98
25-11-2022,USD_EUR,1.0402,0.003659833,0.007261201,0.039895553,0.003659833,0.010783609,3.321955373,0.976755448,HIGH,2,29.3,98
28-11-2022,USD_EUR,1.0386,-0.00153935,0.003905243,0.039870257,0.00153935,0.008527183,3.281019775,0.974818402,HIGH,2,29.24,97
29-11-2022,USD_EUR,1.0356,-0.002892684,0.004604794,0.02349287,0.002892684,0.008527183,3.24024716,0.970460048,HIGH,2,29.11,97
30-11-2022,USD_EUR,1.0323,-0.003191646,0.002791764,0.023416426,0.003191646,0.003659833,3.20025416,0.967554479,HIGH,2,29.03,97
01-12-2022,USD_EUR,1.1431,0.101954548,0.04612107,0.032005763,0.101954548,0.101954548,3.160880112,0.965133172,HIGH,2,28.95,97
04-12-2022,USD_EUR,1.0852,-0.051979568,0.056477435,0.034205204,0.051979568,0.101954548,3.492859759,0.983535109,HIGH,2,29.51,98
05-12-2022,USD_EUR,1.0376,-0.044853948,0.061495631,0.034968611,0.044853948,0.101954548,3.540422328,0.986924939,HIGH,2,29.61,99
07-12-2022,USD_EUR,1.0069,-0.03003405,0.062973682,0.034221195,0.03003405,0.101954548,3.563348545,0.989830508,HIGH,2,29.69,99
08-12-2022,USD_EUR,1.0257,0.018499002,0.063922827,0.034020697,0.018499002,0.101954548,3.548794665,0.988377724,HIGH,2,29.65,99
09-12-2022,USD_EUR,1.0129,-0.012557803,0.028244781,0.031402232,0.012557803,0.051979568,3.515805025,0.985956416,HIGH,2,29.58,99
10-12-2022,USD_EUR,0.9692,-0.044101794,0.026470756,0.031509553,0.044101794,0.044853948,3.477109282,0.982566586,HIGH,2,29.48,98
12-12-2022,USD_EUR,1.0545,0.084351011,0.051014241,0.036872293,0.084351011,0.084351011,3.499839002,0.98401937,HIGH,2,29.52,98
13-12-2022,USD_EUR,1.063,0.008028378,0.047530233,0.036902748,0.008028378,0.084351011,3.691144601,0.998062954,HIGH,2,29.94,100
14-12-2022,USD_EUR,1.0655,0.002349073,0.047428591,0.036902948,0.002349073,0.084351011,3.646799619,0.995641646,HIGH,2,29.87,100
15-12-2022,USD_EUR,1.0638,-0.001596769,0.04650752,0.036878587,0.001596769,0.084351011,3.601147946,0.9937046,HIGH,2,29.81,99
16-12-2022,USD_EUR,1.061,-0.002635544,0.037271474,0.036889588,0.002635544,0.084351011,3.556018526,0.988861985,HIGH,2,29.67,99
19-12-2022,USD_EUR,1.0624,0.00131864,0.004185271,0.036780987,0.00131864,0.008028378,3.511650081,0.984987893,HIGH,2,29.55,98
20-12-2022,USD_EUR,1.0635,0.001034856,0.002108282,0.036778747,0.001034856,0.002635544,3.467709533,0.982082324,HIGH,2,29.46,98
21-12-2022,USD_EUR,1.0599,-0.003390792,0.002135955,0.036759143,0.003390792,0.003390792,3.424343764,0.98062954,HIGH,2,29.42,98
22-12-2022,USD_EUR,1.0588,-0.001038373,0.002114971,0.036761543,0.001038373,0.003390792,3.381932434,0.979176755,HIGH,2,29.38,98
23-12-2022,USD_EUR,1.0621,0.003111889,0.002492716,0.036759715,0.003111889,0.003390792,3.339735148,0.977723971,HIGH,2,29.33,98
26-12-2022,USD_EUR,1.0621,0,0.002414255,0.036755637,0,0.003390792,3.298421617,0.975786925,HIGH,2,29.27,98
27-12-2022,USD_EUR,1.0654,0.003102235,0.002794914,0.036745645,0.003102235,0.003390792,3.257325017,0.972881356,HIGH,2,29.19,97
28-12-2022,USD_EUR,1.0622,-0.003008086,0.002669024,0.036744456,0.003008086,0.003111889,3.217143068,0.968523002,HIGH,2,29.06,97
29-12-2022,USD_EUR,1.0668,0.004321284,0.002987377,0.028171513,0.004321284,0.004321284,3.177493598,0.966101695,HIGH,2,28.98,97
30-12-2022,USD_EUR,1.0698,0.002808202,0.002949397,0.025765593,0.002808202,0.004321284,3.138753286,0.963680387,HIGH,2,28.91,96
02-01-2023,USD_EUR,1.0917,0.020264399,0.00872868,0.02394431,0.020264399,0.020264399,3.100141661,0.962227603,HIGH,2,28.87,96
03-01-2023,USD_EUR,1.0674,-0.022510329,0.015429399,0.023459787,0.022510329,0.022510329,3.07755861,0.96125908,HIGH,2,28.84,96
05-01-2023,USD_EUR,1.097,0.027353396,0.019263206,0.023849617,0.027353396,0.027353396,3.059112066,0.960290557,HIGH,2,28.81,96
06-01-2023,USD_EUR,1.0752,-0.020072491,0.022715946,0.024170627,0.020072491,0.027353396,3.050400715,0.959806295,HIGH,2,28.79,96
08-01-2023,USD_EUR,1.0971,0.020163644,0.024228353,0.021730008,0.020163644,0.027353396,3.028455204,0.957384988,HIGH,2,28.72,96
09-01-2023,USD_EUR,1.0787,-0.016913722,0.02409239,0.012322741,0.016913722,0.027353396,3.007069045,0.955932203,HIGH,2,28.68,96
