date,settlement_corridor,fx_corridor,fx_corridor.1,settlement_risk,p50_delay_min,extreme_delay_min,fx_risk,fx_slippage_bps,fx_regime_num,friction_cluster,friction_regime_ml,regime_confidence,friction_type_ml
02-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,80.1,24.02905569,2,1,0,1,MIXED
03-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,80.87,24.26150121,2,1,0,1,MIXED
05-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,83.63,25.08958838,2,1,0,1,MIXED
06-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,82.81,24.84261501,2,1,0,1,MIXED
08-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,81.74,24.52300242,2,1,0,1,MIXED
09-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,82.42,24.72639225,2,1,0,1,MIXED
11-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,82.47,24.7409201,2,1,0,1,MIXED
12-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,81.6,24.47941889,2,1,0,1,MIXED
13-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,80.68,24.20338983,2,1,0,1,MIXED
16-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,82.86,24.85714286,2,1,0,1,MIXED
17-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,81.84,24.55205811,2,1,0,1,MIXED
18-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,80.82,24.24697337,2,1,0,1,MIXED
19-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,80.05,24.01452785,2,1,0,1,MIXED
20-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,79.37,23.81113801,2,1,0,1,MIXED
23-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,78.84,23.65133172,2,1,0,1,MIXED
24-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,78.06,23.4188862,2,1,0,1,MIXED
25-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,77.34,23.20096852,2,1,0,1,MIXED
26-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,76.37,22.91041162,2,1,0,1,MIXED
27-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,75.21,22.56174334,2,1,0,1,MIXED
30-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,74.09,22.22760291,2,1,0,1,MIXED
31-01-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,72.98,21.89346247,2,1,0,1,MIXED
01-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,71.48,21.44309927,2,1,0,1,MIXED
02-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,73.46,22.03874092,2,1,0,1,MIXED
03-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,72.11,21.63196126,2,1,0,1,MIXED
05-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,71.33,21.39951574,2,1,0,1,MIXED
06-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,70.02,21.00726392,2,1,0,1,MIXED
08-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,68.38,20.51331719,1,1,0,1,MIXED
10-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,66.88,20.062954,1,1,0,1,MIXED
11-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,65.47,19.64164649,1,1,0,1,MIXED
13-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,64.16,19.24939467,1,1,0,1,MIXED
14-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,63,18.90072639,1,1,0,1,MIXED
15-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,61.65,18.49394673,1,1,0,1,MIXED
16-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,60.39,18.11622276,1,1,0,1,MIXED
17-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,58.93,17.68038741,1,1,0,1,MIXED
20-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,57.77,17.33171913,1,1,0,1,MIXED
21-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,56.61,16.98305085,1,1,0,1,MIXED
22-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,55.59,16.6779661,1,1,0,1,MIXED
23-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,54.48,16.34382567,1,1,0,1,MIXED
24-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,53.61,16.08232446,1,1,0,1,MIXED
27-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,52.78,15.83535109,1,1,0,1,MIXED
28-02-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,51.91,15.57384988,1,1,0,1,MIXED
01-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,50.85,15.25423729,1,1,0,1,MIXED
02-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,50.02,15.00726392,1,2,0,1,MIXED
03-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,49.1,14.73123487,1,2,0,1,MIXED
04-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,47.8,14.33898305,1,2,0,1,MIXED
05-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,46.73,14.01937046,1,2,0,1,MIXED
07-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,45.57,13.67070218,1,2,0,1,MIXED
08-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,44.16,13.24939467,1,2,0,1,MIXED
10-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,43.24,12.97336562,1,2,0,1,MIXED
11-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,42.28,12.68280872,1,2,0,1,MIXED
13-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,41.36,12.40677966,1,2,0,1,MIXED
14-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,40.48,12.14527845,1,2,0,1,MIXED
15-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,39.42,11.82566586,1,2,0,1,MIXED
16-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,38.21,11.46246973,1,2,0,1,MIXED
17-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,36.95,11.08474576,1,2,0,1,MIXED
20-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,35.3,10.59079903,1,2,0,1,MIXED
21-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,33.8,10.14043584,1,2,0,1,MIXED
22-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,32.74,9.820823245,1,2,0,1,MIXED
23-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,32.01,9.602905569,1,2,0,1,MIXED
24-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,31.14,9.341404358,1,2,0,1,MIXED
27-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,30.36,9.108958838,1,2,0,1,MIXED
28-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,29.3,8.789346247,0,2,0,1,MIXED
29-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,28.28,8.484261501,0,2,0,1,MIXED
30-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,27.41,8.222760291,0,2,0,1,MIXED
31-03-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,26.2,7.859564165,0,2,0,1,MIXED
01-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,24.6,7.380145278,0,2,0,1,MIXED
04-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,24.21,7.263922518,0,2,0,1,MIXED
05-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,29.93,8.978208232,0,2,0,1,MIXED
07-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,28.91,8.673123487,0,2,0,1,MIXED
08-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,34.96,10.48910412,1,2,0,1,MIXED
09-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,34,10.19854722,1,2,0,1,MIXED
10-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,36.08,10.82324455,1,2,0,1,MIXED
12-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,34.58,10.37288136,1,2,0,1,MIXED
13-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,33.37,10.00968523,1,2,0,1,MIXED
14-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,35.01,10.50363196,1,2,0,1,MIXED
17-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,33.61,10.08232446,1,2,0,1,MIXED
18-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,32.64,9.791767554,1,2,0,1,MIXED
19-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,31.91,9.573849879,1,2,0,1,MIXED
20-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,31.04,9.312348668,1,2,0,1,MIXED
21-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,30.27,9.079903148,1,2,0,1,MIXED
24-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,29.25,8.774818402,0,2,0,1,MIXED
25-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,28.23,8.469733656,0,2,0,1,MIXED
26-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,27.36,8.208232446,0,2,0,1,MIXED
27-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,25.96,7.786924939,0,2,0,1,MIXED
28-04-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,24.55,7.365617433,0,2,0,1,MIXED
01-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,23.24,6.973365617,0,2,0,1,MIXED
04-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,23.34,7.002421308,0,2,0,1,MIXED
05-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,23,6.900726392,0,2,0,1,MIXED
06-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,22.08,6.624697337,0,2,0,1,MIXED
07-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,31.96,9.588377724,1,2,0,1,MIXED
09-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,31.09,9.326876513,1,2,0,1,MIXED
10-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,36.8,11.04116223,1,2,0,1,MIXED
12-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,35.21,10.56174334,1,2,0,1,MIXED
15-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,34.38,10.31476998,1,2,0,1,MIXED
16-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,34.77,10.43099274,1,2,0,1,MIXED
17-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,33.46,10.03874092,1,2,0,1,MIXED
18-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,32.54,9.762711864,1,2,0,1,MIXED
19-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,31.86,9.559322034,1,2,0,1,MIXED
22-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,30.99,9.297820823,1,2,0,1,MIXED
23-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,30.22,9.065375303,1,2,0,1,MIXED
24-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,29.2,8.760290557,0,2,0,1,MIXED
25-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,28.18,8.455205811,0,2,0,1,MIXED
26-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,27.22,8.16464891,0,2,0,1,MIXED
29-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,25.81,7.743341404,0,2,0,1,MIXED
30-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,24.46,7.336561743,0,2,0,1,MIXED
31-05-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,23.15,6.944309927,0,2,0,1,MIXED
01-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,21.99,6.595641646,0,2,0,1,MIXED
02-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,21.4,6.421307506,0,2,0,1,MIXED
03-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,20.92,6.276029056,0,2,0,1,MIXED
04-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,22.42,6.726392252,0,2,0,1,MIXED
06-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,29.83,8.949152542,0,2,0,1,MIXED
07-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,30.02,9.007263923,1,2,0,1,MIXED
09-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,29.01,8.702179177,0,2,0,1,MIXED
10-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,28.04,8.411622276,0,2,0,1,MIXED
11-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,27.12,8.13559322,0,2,0,1,MIXED
12-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,30.51,9.152542373,1,2,0,1,MIXED
13-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,31.53,9.457627119,1,2,0,1,MIXED
14-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,31.38,9.414043584,1,2,0,1,MIXED
15-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,30.65,9.196125908,1,2,0,1,MIXED
16-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,29.73,8.920096852,0,2,0,1,MIXED
19-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,28.62,8.585956416,0,2,0,1,MIXED
20-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,27.7,8.309927361,0,2,0,1,MIXED
21-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,26.73,8.01937046,0,2,0,1,MIXED
22-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,25.04,7.510895884,0,2,0,1,MIXED
23-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,23.78,7.133171913,0,2,0,1,MIXED
26-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,22.57,6.769975787,0,2,0,1,MIXED
27-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,21.55,6.464891041,0,2,0,1,MIXED
28-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,20.77,6.232445521,0,2,0,1,MIXED
29-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,19.85,5.956416465,0,2,0,1,MIXED
30-06-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,18.74,5.622276029,0,2,0,1,MIXED
02-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,17.43,5.230024213,0,2,0,1,MIXED
03-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,17.14,5.142857143,0,2,0,1,MIXED
04-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,19.47,5.840193705,0,2,0,1,MIXED
06-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,18.69,5.607748184,0,2,0,1,MIXED
07-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,17.53,5.259079903,0,2,0,1,MIXED
08-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,16.61,4.983050847,0,2,0,1,MIXED
09-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,36.71,11.01210654,1,2,0,1,MIXED
11-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,43.44,13.031477,1,2,0,1,MIXED
12-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,43.63,13.08958838,1,2,0,1,MIXED
13-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,42.32,12.69733656,1,2,0,1,MIXED
14-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,41.94,12.5811138,1,2,0,1,MIXED
17-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,40.87,12.26150121,1,2,0,1,MIXED
18-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,39.76,11.92736077,1,2,0,1,MIXED
19-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,38.64,11.59322034,1,2,0,1,MIXED
20-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,37.43,11.23002421,1,2,0,1,MIXED
21-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,35.88,10.76513317,1,2,0,1,MIXED
24-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,34.33,10.30024213,1,2,0,1,MIXED
25-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,33.08,9.92251816,1,2,0,1,MIXED
26-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,32.3,9.690072639,1,2,0,1,MIXED
27-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,31.48,9.443099274,1,2,0,1,MIXED
28-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,30.7,9.210653753,1,2,0,1,MIXED
31-07-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,29.78,8.934624697,0,2,0,1,MIXED
02-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,28.77,8.629539952,0,2,0,1,MIXED
03-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,27.85,8.353510896,0,2,0,1,MIXED
05-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,27.02,8.10653753,0,2,0,1,MIXED
06-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,25.62,7.685230024,0,2,0,1,MIXED
08-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,24.31,7.292978208,0,2,0,1,MIXED
09-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,23.1,6.929782082,0,2,0,1,MIXED
11-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,21.94,6.581113801,0,2,0,1,MIXED
12-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,21.21,6.363196126,0,2,0,1,MIXED
14-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,21.84,6.552058111,0,2,0,1,MIXED
15-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,29.39,8.818401937,0,2,0,1,MIXED
16-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,28.38,8.513317191,0,2,0,1,MIXED
17-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,27.51,8.251815981,0,2,0,1,MIXED
18-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,26.34,7.9031477,0,2,0,1,MIXED
21-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,24.7,7.409200969,0,2,0,1,MIXED
22-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,23.44,7.031476998,0,2,0,1,MIXED
23-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,22.18,6.653753027,0,2,0,1,MIXED
24-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,21.31,6.392251816,0,2,0,1,MIXED
25-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,20.48,6.14527845,0,2,0,1,MIXED
28-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,19.52,5.85472155,0,2,0,1,MIXED
29-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,18.5,5.549636804,0,2,0,1,MIXED
30-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,17.24,5.171912833,0,2,0,1,MIXED
31-08-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,15.93,4.779661017,0,2,0,1,MIXED
01-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,14.67,4.401937046,0,2,0,1,MIXED
02-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,18.01,5.404358354,0,2,0,1,MIXED
03-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,16.85,5.055690073,0,2,0,1,MIXED
05-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,15.88,4.765133172,0,2,0,1,MIXED
06-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,15.59,4.677966102,0,2,0,1,MIXED
08-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,14.92,4.474576271,0,2,0,1,MIXED
10-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,13.51,4.053268765,0,2,0,1,MIXED
11-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,12.45,3.733656174,0,2,0,1,MIXED
13-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,11.28,3.384987893,0,2,0,1,MIXED
14-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,11.67,3.501210654,0,2,0,1,MIXED
15-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,10.51,3.152542373,0,2,0,1,MIXED
18-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,9.25,2.774818402,0,2,0,1,MIXED
19-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,7.99,2.397094431,0,2,0,1,MIXED
20-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,6.73,2.01937046,0,2,0,1,MIXED
21-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,5.38,1.612590799,0,2,0,1,MIXED
22-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,4.55,1.365617433,0,2,0,1,MIXED
25-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,3.78,1.133171913,0,2,0,1,MIXED
26-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,3.15,0.944309927,0,2,0,1,MIXED
27-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,2.62,0.784503632,0,2,0,1,MIXED
28-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,2.08,0.624697337,0,2,0,1,MIXED
29-09-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,1.6,0.479418886,0,2,0,1,MIXED
01-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,1.21,0.363196126,0,2,0,1,MIXED
02-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,3.87,1.162227603,0,2,0,1,MIXED
03-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,11.19,3.355932203,0,2,0,1,MIXED
04-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,9.83,2.949152542,0,2,0,1,MIXED
05-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,8.77,2.629539952,0,2,0,1,MIXED
07-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,7.46,2.237288136,0,2,0,1,MIXED
08-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,17,5.099273608,0,2,0,1,MIXED
10-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,19.66,5.898305085,0,2,0,1,MIXED
11-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,20.29,6.08716707,0,2,0,1,MIXED
13-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,20.44,6.130750605,0,2,0,1,MIXED
16-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,20.87,6.261501211,0,2,0,1,MIXED
17-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,20,6,0,2,0,1,MIXED
18-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,18.84,5.651331719,0,2,0,1,MIXED
19-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,17.58,5.273607748,0,2,0,1,MIXED
20-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,16.22,4.866828087,0,2,0,1,MIXED
23-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,15.06,4.518159806,0,2,0,1,MIXED
24-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,13.46,4.03874092,0,2,0,1,MIXED
25-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,12.06,3.617433414,0,2,0,1,MIXED
26-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,10.7,3.210653753,0,2,0,1,MIXED
27-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,9.49,2.847457627,0,2,0,1,MIXED
30-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,8.28,2.484261501,0,2,0,1,MIXED
31-10-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,6.92,2.07748184,0,2,0,1,MIXED
01-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,5.57,1.670702179,0,2,0,1,MIXED
04-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,4.94,1.481840194,0,2,0,1,MIXED
05-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,4.12,1.234866828,0,2,0,1,MIXED
07-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,3.34,1.002421308,0,2,0,1,MIXED
08-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,2.81,0.842615012,0,2,0,1,MIXED
09-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,2.42,0.726392252,0,2,0,1,MIXED
10-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,1.99,0.595641646,0,2,0,1,MIXED
12-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,1.5,0.450363196,0,2,0,1,MIXED
13-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,15.5,4.648910412,0,2,0,1,MIXED
14-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,20.05,6.014527845,0,2,0,1,MIXED
15-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,18.93,5.680387409,0,2,0,1,MIXED
16-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,17.68,5.302663438,0,2,0,1,MIXED
17-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,16.27,4.881355932,0,2,0,1,MIXED
20-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,15.11,4.532687651,0,2,0,1,MIXED
21-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,13.56,4.06779661,0,2,0,1,MIXED
22-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,12.15,3.646489104,0,2,0,1,MIXED
23-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,10.75,3.225181598,0,2,0,1,MIXED
24-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,9.54,2.861985472,0,2,0,1,MIXED
27-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,8.33,2.498789346,0,2,0,1,MIXED
28-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,7.02,2.10653753,0,2,0,1,MIXED
29-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,5.67,1.699757869,0,2,0,1,MIXED
30-11-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,4.65,1.394673123,0,2,0,1,MIXED
01-12-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,3.92,1.176755448,0,2,0,1,MIXED
04-12-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,10.46,3.138014528,0,2,0,1,MIXED
05-12-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,10.17,3.050847458,0,2,0,1,MIXED
06-12-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,9.2,2.760290557,0,2,0,1,MIXED
07-12-2023,GBRIND,INR_GBP,INR_GBP,17,720,2880,8.04,2.411622276,0,2,0,1,MIXED
